synset_id,lang,goodness,lemma
02135487-v,B,O,membobok
02135487-v,B,O,memecahkan
02135487-v,B,O,menembusi
02135487-v,B,O,menindik
02135487-v,B,O,tikam
02135607-v,B,O,berbicara
02135607-v,B,O,berkata
02135607-v,B,O,bersabda
02135607-v,B,O,bertitah
02135607-v,B,O,bertutur
02135607-v,B,O,mengatakan
02135727-v,B,O,tiup
02135773-a,B,O,uniseks
02135877-v,B,O,berbunyi
02135877-v,B,O,tiup
02136103-n,B,O,binturung
02136138-v,B,O,berjumpa
02136271-v,B,O,berdengut
02136271-v,B,O,bergaung
02136271-v,B,O,bergema
02136271-v,B,O,berkumandang
02136271-v,B,O,bertafakur
02136271-v,B,O,membahana
02136271-v,B,O,membayangkan
02136271-v,B,O,mendengungkan
02136271-v,B,O,mengenang
02136271-v,B,O,menggema
02136271-v,B,O,merenung
02136271-v,B,O,terbayang
02136271-v,I,O,mengumandang
02136802-a,B,O,kebiri
02136892-v,B,O,berbalik
02136892-v,B,O,bertafakur
02136892-v,B,O,membayang
02136892-v,B,O,membayang-bayangkan
02136892-v,B,O,membayangkan
02136892-v,B,O,mencerminkan
02136892-v,B,O,menggambarkan
02136892-v,B,O,menunjukkan
02136892-v,B,O,merenung
02136892-v,B,O,terbayang
02136892-v,B,O,tercermin
02136892-v,B,O,tergambar
02136892-v,I,O,merefleksikan
02137070-a,B,O,kasi
02137132-v,B,O,membuktikan
02137132-v,B,O,mempersembahkan
02137132-v,B,O,mempertontonkan
02137132-v,B,O,mempertunjukkan
02137132-v,B,O,menampakkan
02137132-v,B,O,menampilkan
02137132-v,B,O,menandakan
02137132-v,B,O,mengilat-ngilatkan
02137132-v,B,O,menonjolkan
02137132-v,B,O,menunjukkan
02137132-v,I,O,memperlihatkan
02137538-a,B,O,afrodisiak
02137538-a,B,O,memberahikan
02137538-a,B,O,seksi
02137549-n,B,O,cerpelai
02137592-v,B,O,mengintip
02137710-v,B,O,kelihatan
02137710-v,B,O,melaporkan
02137710-v,B,O,membeberkan
02137710-v,B,O,membongkar
02137710-v,B,O,membuka
02137710-v,B,O,menampakkan
02137710-v,B,O,mengadukan
02137710-v,B,O,menyingkap
02137710-v,B,O,menyingkapkan
02137710-v,I,O,memperlihatkan
02137907-v,B,O,berhadapan
02137907-v,B,O,mengarahkan
02137907-v,B,O,menghadap
02138075-v,B,O,menayangkan
02138766-v,B,O,jadi
02138766-v,B,O,kembang
02138766-v,B,O,meluaskan
02138766-v,B,O,memajukan
02138766-v,B,O,membangunkan
02138766-v,B,O,membina
02138766-v,B,O,mencuci
02138989-a,B,O,montok
02139199-n,B,O,kelelawar
02139199-n,B,O,keluang
02139199-n,B,Y,codot
02139199-n,B,Y,kalong
02139544-v,B,O,kelihatan
02139544-v,B,O,mempertontonkan
02139544-v,B,O,mempertunjukkan
02139544-v,B,O,menampakkan
02139544-v,B,O,menampilkan
02139544-v,B,O,mengilat-ngilatkan
02139544-v,B,O,menonjolkan
02139544-v,B,O,menunjukkan
02139544-v,B,O,nampak
02139544-v,I,O,memperlihatkan
02139671-n,B,O,codot
02139671-n,B,O,keluang
02139740-v,B,O,menampakkan
02139740-v,I,O,memperlihatkan
02139883-v,B,O,menayangkan
02140033-v,B,O,memajang
02140033-v,B,O,memajangkan
02140033-v,B,O,membeberkan
02140033-v,B,O,membongkar
02140033-v,B,O,memperagakan
02140033-v,B,O,mempertontonkan
02140033-v,B,O,menampakkan
02140033-v,B,O,menyingkap
02140033-v,B,Y,mempertunjukkan
02140033-v,B,Y,menunjukkan
02140033-v,B,Y,pamer
02140033-v,B,Y,pameran
02140033-v,B,Y,paparan
02140033-v,B,Y,penayangan
02140033-v,I,O,memamerkan
02140033-v,I,O,memperlihatkan
02140781-v,B,O,menamatkan
02140781-v,B,O,menutup
02140781-v,B,O,tutup
02140965-v,B,O,melayang
02140965-v,B,O,terbang
02140965-v,B,Y,berkibar-kibar
02140965-v,I,O,melayang-layang
02141021-a,B,O,bergumpal
02141021-a,B,O,berketul-ketul
02141146-v,B,O,mempersembahkan
02141146-v,B,O,menerangkan
02141146-v,B,O,mengajukan
02141146-v,B,O,mengeluarkan
02141146-v,B,O,mengemukakan
02141146-v,B,O,menghasilkan
02141146-v,B,O,mengutarakan
02141146-v,B,O,menjebrolkan
02141146-v,B,O,menjelaskan
02141146-v,B,O,menunjukkan
02141146-v,I,O,memperlihatkan
02141306-n,B,O,kampret
02141414-v,B,O,membunyikan
02141414-v,B,O,menyalakan
02141559-v,B,O,menahan
02141559-v,B,O,menganjungkan
02141559-v,B,O,menyembulkan
02141973-v,B,O,berkedip
02141973-v,B,O,bermegah-megah
02141973-v,B,O,berpura-pura
02141973-v,B,O,mencetus
02141973-v,B,O,merelang
02141973-v,B,O,merelap
02141973-v,B,O,merelap-relap
02142413-v,B,O,lagak
02142520-v,B,O,mengacum
02142626-v,B,O,memperagakan
02142626-v,B,O,mempersembahkan
02142626-v,B,O,menerangkan
02142626-v,B,O,menjelaskan
02142626-v,B,O,menunjukkan
02142626-v,I,O,memperlihatkan
02142775-v,B,O,bergaya
02142775-v,B,O,menggayakan
02142775-v,B,O,menongkrong
02143283-v,B,O,membongkar
02143283-v,B,O,membuka
02143283-v,B,O,menemukan
02143283-v,B,O,mengungkap
02143283-v,B,Y,menampakkan
02143283-v,B,Y,mendedahkan
02143283-v,B,Y,menerangkan
02143283-v,B,Y,mengumumkan
02143283-v,B,Y,mengungkapkan
02143283-v,B,Y,menunjukkan
02143283-v,B,Y,menyatakan
02143283-v,B,Y,menyinggir
02143283-v,B,Y,menyingkap
02143283-v,B,Y,menyingkapkan
02143283-v,I,O,memperlihatkan
02143539-v,B,O,menggali
02143539-v,B,O,menggerai
02143539-v,B,O,mengorok
02144101-v,B,O,memampangkan
02144101-v,B,O,membeberkan
02144101-v,B,O,membentang
02144101-v,B,O,membentangkan
02144101-v,B,O,membuka
02144101-v,B,O,menggelar
02144101-v,B,O,terbentang
02144243-v,B,O,mengungkap
02144243-v,B,O,mengungkapkan
02144243-v,B,O,menunjukkan
02144243-v,B,O,menyatakan
02144243-v,B,O,menyingkapkan
02144436-a,B,O,lentur
02144460-v,B,O,melisankan
02144460-v,B,O,mengekspresikan
02144460-v,B,O,mengucapkan
02144460-v,B,O,mengutarakan
02144644-v,B,O,mengecap
02144835-v,B,O,berbenam
02144835-v,B,O,berondok
02144835-v,B,O,berselindung
02144835-v,B,O,bersembunyi
02144835-v,B,O,membekam
02144835-v,B,O,membungkus
02144835-v,B,O,memurukkan
02144835-v,B,O,mengamankan
02144835-v,B,O,menguburkan
02144835-v,B,O,menutup
02144835-v,B,O,menyamarkan
02144835-v,B,O,menyelimuti
02144835-v,B,O,terbenam
02144835-v,B,Y,lindung
02144835-v,B,Y,lingkup
02144835-v,B,Y,melindungi
02144835-v,B,Y,menutupkan
02144835-v,B,Y,menyembunyikan
02144835-v,B,Y,merondok
02144835-v,B,Y,merondokkan
02144835-v,I,O,mengubur
02144835-v,I,O,menyelundup
02144835-v,I,O,menyelundupkan
02144835-v,I,O,rondok
02144835-v,I,O,selindung
02145271-v,B,O,mengeluarkan
02145543-v,B,O,melalau
02145543-v,B,O,melintangi
02145543-v,B,O,memalangi
02145543-v,B,O,membantut
02145543-v,B,O,membendung
02145543-v,B,O,membuntukan
02145543-v,B,O,memegat
02145543-v,B,O,menahan
02145543-v,B,O,mendinding
02145543-v,B,O,mengempang
02145543-v,B,O,menghalang
02145543-v,B,O,menghalang-halangi
02145543-v,B,O,menghalangi
02145543-v,B,O,menghambat
02145543-v,B,O,meredam
02145543-v,I,O,menyendat
02145814-v,B,O,berbenam
02145814-v,B,O,berselindung
02145814-v,B,O,melindungi
02145814-v,B,O,membekam
02145814-v,B,O,membungkus
02145814-v,B,O,memurukkan
02145814-v,B,O,mengamankan
02145814-v,B,O,menguburkan
02145814-v,B,O,menutup
02145814-v,B,O,menyamarkan
02145814-v,B,O,tersembunyi
02145814-v,B,Y,bersembunyi
02145814-v,B,Y,berteduh
02145814-v,B,Y,membunyikan
02145814-v,B,Y,merondok
02145814-v,B,Y,sembunyi
02145814-v,I,O,mengubur
02145814-v,I,O,menyelundup
02145814-v,I,O,menyelundupkan
02145814-v,I,O,rondok
02145814-v,I,O,selindung
02146790-v,B,O,melindungi
02146790-v,B,O,menahan
02146790-v,B,O,menangap
02146790-v,B,O,menutup
02146790-v,B,O,menyamarkan
02146790-v,B,O,menyelimuti
02146790-v,B,O,menyembunyikan
02146990-v,B,O,dunia
02147109-v,B,O,melapisi
02147109-v,B,O,melindungi
02147109-v,B,O,meliputi
02147109-v,B,O,membayar
02147109-v,B,O,menampung
02147109-v,B,O,menempuh
02147109-v,B,O,menghiasi
02147109-v,B,O,menudung
02147109-v,B,O,menudungi
02147109-v,B,O,menutup
02147109-v,B,O,menutupi
02147109-v,B,O,menyaluti
02147466-v,B,O,melupakan
02147466-v,B,O,memakamkan
02147466-v,B,O,mengebumikan
02147466-v,B,O,menguburkan
02147466-v,B,O,menyelamatkan
02147466-v,B,O,menyemayamkan
02147466-v,I,O,mengubur
02147603-v,B,O,bertopeng
02147603-v,B,O,mengelabui
02147603-v,B,O,menyembunyikan
02147603-v,B,O,tersembunyi
02147824-v,B,O,berpura-pura
02147962-v,B,O,berpura-pura
02148109-v,B,O,mengapur
02148369-v,B,O,melapiki
02148369-v,B,O,melapisi
02148369-v,B,O,melindungi
02148369-v,B,O,melingkupi
02148369-v,B,O,meliputi
02148369-v,B,O,memalut
02148369-v,B,O,membayar
02148369-v,B,O,membukut
02148369-v,B,O,menampung
02148369-v,B,O,mencakup
02148369-v,B,O,mencakupi
02148369-v,B,O,menempuh
02148369-v,B,O,menggelimuni
02148369-v,B,O,menghiasi
02148369-v,B,O,menjerukun
02148369-v,B,O,menudung
02148369-v,B,O,menudungi
02148369-v,B,O,menutupi
02148369-v,B,O,menyalut
02148369-v,B,O,menyaluti
02148369-v,I,O,membahas
02148369-v,I,O,membelongsongi
02148369-v,I,O,menggelimangi
02148604-v,B,O,memendam
02148604-v,B,O,menyimpan
02148788-v,B,O,berdemonstrasi
02148788-v,B,O,hadir
02148788-v,B,O,membawakan
02148788-v,B,O,mementaskan
02148788-v,B,O,mempertontonkan
02148788-v,B,O,mempertunjukkan
02148788-v,B,O,menampakkan
02148788-v,B,O,menampilkan
02148788-v,B,O,menayangkan
02148788-v,B,O,menghadapkan
02148788-v,B,O,menghadiahkan
02148788-v,B,O,menghadirkan
02148788-v,B,O,menghidangkan
02148788-v,B,O,mengilat-ngilatkan
02148788-v,B,O,menonjolkan
02148788-v,B,O,menunjukkan
02148788-v,B,O,menyajikan
02148788-v,B,O,menyelenggarakan
02148788-v,B,O,menyuguhi
02148788-v,B,Y,mempersembahkan
02148788-v,B,Y,menayang
02148788-v,B,Y,mengonyokkan
02148788-v,B,Y,pamer
02148788-v,B,Y,tayang
02148788-v,B,Y,tunjuk
02148788-v,I,O,memamerkan
02148788-v,I,O,mempergelarkan
02148788-v,I,O,memperlihatkan
02149787-a,B,O,potongan
02149787-a,B,O,tempaan
02149787-a,B,O,tempawan
02149787-a,I,O,berbentuk
02150328-v,B,O,memeriksa
02150328-v,B,O,meneliti
02150328-v,B,O,menilik
02150328-v,B,O,tinjau
02150510-v,B,O,mencerap
02150510-v,B,O,mengawasi
02150510-v,B,O,menonton
02150510-v,B,O,menyaksikan
02150510-v,I,O,tengok
02150948-v,B,O,lihat
02150948-v,B,O,melihat
02150948-v,B,O,memandang
02150948-v,B,O,menampung
02150948-v,B,O,mencerap
02150948-v,B,O,mencerna
02150948-v,B,O,mencernakan
02150948-v,B,O,menengok
02150948-v,B,O,mengawasi
02150948-v,B,O,menonton
02150948-v,B,O,menyaba
02150948-v,B,O,meringkus
02150948-v,B,Y,menyaksikan
02150948-v,I,O,tengok
02151625-n,B,O,sayap
02151625-n,B,Y,kapak
02151625-n,B,Y,kepak
02151625-n,B,Y,sayap
02151940-n,B,O,kepak
02151940-n,B,O,sayap
02151966-v,B,O,mengawasi
02151966-v,B,O,menghadap
02151966-v,B,O,menjaga
02151966-v,B,O,menonton
02151966-v,I,O,mewaspadai
02152212-n,B,O,pengimbang
02152278-v,B,O,berlayap-layapan
02152278-v,B,O,berlayapan
02152278-v,B,Y,mengimbas
02152446-n,B,O,sayap
02152473-a,B,Y,saling
02152473-a,B,Y,sama
02152473-a,I,O,bersama
02152504-v,B,O,meneliti
02152504-v,B,O,meneropong
02152504-v,B,O,mengamati
02152716-a,B,O,bergabung
02152716-a,I,O,bersama
02152740-n,B,Y,pemakan
02152740-n,B,Y,pemangsa
02152881-n,B,O,mangsa
02152881-n,B,O,umpan
02152881-n,B,Y,buruan
02152881-n,B,Y,mangsa
02152881-n,B,Y,perburuan
02152985-a,B,O,eksklusif
02152985-a,B,O,penentangan
02153174-a,B,O,khusus
02153174-a,B,O,sendiri
02153174-a,B,Y,individu
02153174-a,B,Y,masing-masing
02153174-a,B,Y,satu
02153174-a,B,Y,tunggal
02153387-v,B,O,melihat
02153387-v,B,O,memeriksa
02153387-v,B,O,memindai
02153387-v,B,O,meneliti
02153387-v,B,O,menilai
02153387-v,B,O,merenung
02153387-v,I,O,menyimak
02153445-n,B,O,kaki
02153709-v,B,O,kelihatan
02153709-v,B,O,mengacar
02153709-v,B,O,menyeluk
02153709-v,B,O,merisik
02153709-v,B,O,merosok
02153709-v,B,Y,cari
02153709-v,B,Y,geratak
02153709-v,B,Y,mencari
02153709-v,B,Y,menggeledah
02153709-v,I,O,geladah
02153709-v,I,O,geledah
02153709-v,I,O,gelintar
02153959-n,B,O,kuku
02154133-n,B,O,kuku
02154312-v,B,O,melihat
02154312-v,B,O,menelik
02154312-v,B,O,menyelidiki
02154312-v,B,O,nampak
02154508-v,B,O,bertinjau-tinjauan
02154508-v,B,O,melihat
02154508-v,B,O,memantau
02154508-v,B,O,membelek
02154508-v,B,O,membongkar
02154508-v,B,O,mendapati
02154508-v,B,O,mendapatkan
02154508-v,B,O,menemui
02154508-v,B,O,menemukan
02154508-v,B,O,mengajuk
02154508-v,B,O,mengamati
02154508-v,B,O,mengawasi
02154508-v,B,O,mengesan
02154508-v,B,O,meninjau
02154508-v,B,O,menjumpai
02154508-v,B,O,menonton
02154508-v,B,O,terdapat
02154508-v,B,O,tinjau-meninjau
02154508-v,B,Y,mencari
02154508-v,I,O,mengobservasi
02154508-v,I,O,merasa
02154742-n,B,O,kuku
02155524-a,B,O,bertelanjang
02155524-a,B,O,bogel
02155524-a,B,O,bulus
02155524-a,B,O,calang
02155524-a,B,O,lokos
02155524-a,B,O,telanjang
02155524-a,B,O,terdedah
02155675-a,B,O,picik
02155872-n,B,O,gigi
02156063-v,B,O,melacak
02156063-v,B,O,menjejaki
02156063-v,B,O,menyusuri
02156063-v,B,O,merunut
02156063-v,B,O,merunuti
02156140-n,B,O,cakar
02156140-n,B,O,kuku
02156225-v,B,O,berjumpa
02156225-v,B,O,bertemu
02156225-v,B,O,melihat
02156225-v,B,O,nampak
02156225-v,B,O,tahu
02156225-v,I,O,mengobservasi
02156413-n,B,O,cakar
02156532-n,B,O,penyepit
02156532-n,B,O,ragum
02156532-n,B,O,sengat
02156532-n,B,O,sepit
02156546-v,B,O,berbenam
02156546-v,B,O,hilang
02156546-v,B,O,hirap
02156546-v,B,O,lenyap
02156546-v,B,O,menghilang
02156546-v,B,O,menghirap
02156546-v,B,O,tenggelam
02156546-v,B,O,terbenam
02156546-v,I,O,amblas
02156546-v,I,O,raib
02156844-v,B,O,hilang
02157100-v,B,O,membuahkan
02157100-v,B,O,membuat
02157100-v,B,O,menerbitkan
02157100-v,B,O,mengeluarkan
02157100-v,B,O,menghasilkan
02157100-v,B,O,menjebrolkan
02157100-v,I,O,memproduksi
02157361-v,B,O,menawarkan
02157415-n,B,O,perut
02157519-v,B,Y,bermunculan
02157557-n,B,O,ekor
02157557-n,B,Y,ekor
02157731-v,B,O,berkabut
02157731-v,B,O,mengaburkan
02157731-v,B,O,mengeruhkan
02157731-v,B,O,menghalangi
02157731-v,B,Y,kabur
02157731-v,B,Y,kabus
02157731-v,B,Y,kabut
02157731-v,B,Y,meliputi
02157731-v,B,Y,menudungi
02157731-v,B,Y,menyaluti
02157731-v,B,Y,menyilamkan
02158034-v,B,O,melunturi
02158034-v,B,O,mengaburkan
02158196-v,B,O,melindungi
02158196-v,B,O,membayang-bayangi
02158196-v,B,O,membayangi
02158301-a,B,O,celek
02158340-v,B,O,melindungi
02158340-v,B,O,menyelubungi
02158587-v,B,Y,menyamar
02158587-v,B,Y,menyarukan
02158587-v,B,Y,menyembunyikan
02158587-v,B,Y,topeng
02158826-a,B,Y,buta
02158826-a,B,Y,tunanetra
02158846-n,B,O,bendera
02158896-v,B,O,menyamarkan
02158896-v,I,O,berkamuflase
02159197-v,B,O,memastikan
02159197-v,B,O,menghadapkan
02159427-v,B,O,memandu
02159427-v,B,O,membentuk
02159427-v,B,O,membimbing
02159427-v,B,O,memimpin
02159427-v,B,O,mengajar
02159427-v,B,O,menjuruskan
02159427-v,B,O,tunjuk
02159890-v,B,O,berkedip
02159890-v,B,O,berkedip-kedip
02159890-v,B,O,berkelip
02159890-v,B,O,berkelip-kelip
02159890-v,B,O,berkilat
02159890-v,B,O,berkilau
02159890-v,B,O,mencetus
02159890-v,B,O,mengejapkan
02159890-v,B,O,merelang
02159890-v,B,O,merelap
02159890-v,B,O,merelap-relap
02159890-v,B,O,terembut-rembut
02159890-v,B,Y,berkilap
02159890-v,B,Y,kelap-kelip
02159890-v,B,Y,kelip
02159890-v,B,Y,kerlip
02159890-v,I,O,berkejap
02159890-v,I,O,berkilauan
02159890-v,I,O,kerlap
02159955-n,B,Y,serangga
02160177-v,B,O,berkelip-kelip
02160552-v,B,O,memancarkan
02160779-v,B,O,bercahaya
02160779-v,B,O,berseri-seri
02160779-v,B,O,bersinar
02160779-v,B,O,menyorot
02160944-v,B,O,bersinar
02160944-v,B,O,memarak
02160944-v,B,O,memijar
02160944-v,B,Y,bercahaya
02160944-v,B,Y,berkilau
02160944-v,B,Y,berpijar-pijar
02160944-v,B,Y,mengerlap
02160944-v,B,Y,menyinari
02160944-v,I,O,kerlap
02161432-a,B,O,nyata
02161432-a,B,O,signifikan
02161432-a,B,Y,bermakna
02161432-a,B,Y,berpengaruh
02161432-a,B,Y,mustahak
02161432-a,B,Y,penting
02161530-v,B,O,berbinar-binar
02161530-v,B,O,bercahaya
02161530-v,B,O,berkilau
02161530-v,B,O,bersemarak
02161530-v,B,O,berseri
02161530-v,B,O,bersinar
02161530-v,B,O,memancarkan
02161530-v,B,O,memarak
02161530-v,B,O,memijar
02161530-v,B,O,mencerlang
02161530-v,B,O,mencorong
02161530-v,B,O,mencorongkan
02161530-v,B,O,menyinarkan
02161530-v,B,O,menyorot
02161530-v,B,O,merelap
02161530-v,B,O,merelap-relap
02161530-v,B,O,sinar
02161758-v,B,O,membersihkan
02161922-v,B,O,berfokus
02161922-v,B,O,fokus
02161922-v,B,O,memfokuskan
02161922-v,B,O,mengarahkan
02161922-v,B,O,menumpukan
02161982-a,B,O,besar
02161982-a,B,O,penting
02162310-v,B,O,memudar
02162310-v,B,O,mencelup
02162310-v,B,O,mengelamkan
02162310-v,B,O,menggelapkan
02162310-v,B,O,menghitamkan
02162310-v,B,O,mengurangi
02162310-v,B,O,menuakan
02162310-v,B,O,menyuramkan
02162310-v,B,O,merendahkan
02162310-v,I,O,mencelupkan
02162434-v,B,O,menyilaukan
02162434-v,B,O,silau
02162672-v,B,O,berkilau
02162672-v,B,O,mencorong
02162672-v,B,O,menyilau
02162672-v,B,O,menyilaukan
02162815-v,B,O,memukul
02162815-v,B,O,pukul
02162934-a,B,O,asasi
02162934-a,B,O,utama
02162947-v,B,O,berbinar-binar
02162947-v,B,O,berkilat
02162947-v,B,O,berseri
02162947-v,B,O,berseri-seri
02162947-v,B,O,mencerlang
02162947-v,B,O,mencorong
02162947-v,B,O,mencorongkan
02162947-v,B,O,mengilatkan
02162947-v,B,O,menyorot
02162947-v,B,O,merelap
02162947-v,B,O,merelap-relap
02162947-v,B,Y,berkilat-kilat
02162947-v,B,Y,berkilatan
02162947-v,B,Y,berkilau
02162947-v,B,Y,berkilau-kilauan
02162947-v,B,Y,berlinang
02162947-v,B,Y,berpendar
02162947-v,B,Y,bersinar
02162947-v,B,Y,kilat
02162947-v,B,Y,mengerlap
02162947-v,B,Y,menyinar
02162947-v,I,O,berkilauan
02162947-v,I,O,kerlap
02163183-v,B,O,berkelip-kelip
02163183-v,B,O,berkilau
02163301-v,B,O,membawahkan
02163301-v,B,O,mengawasi
02163301-v,B,O,mengontrol
02163301-v,B,O,menjenangi
02163301-v,B,O,menyelia
02163301-v,B,O,selia
02163307-a,B,O,besar
02163468-a,B,O,hebat
02163602-a,B,O,hebat
02163602-a,B,O,istimewa
02163746-v,B,O,nampak
02164050-a,I,O,operatif
02164067-v,B,O,mengerlip
02164402-a,B,O,anggal
02164402-a,B,O,kecil
02164402-a,B,O,remeh
02164402-a,I,O,sepele
02164464-n,B,Y,kumbang
02164531-v,B,O,mangap
02164531-v,B,O,melongo
02164531-v,B,O,melotot
02164531-v,B,O,membeliakkan
02164531-v,B,O,menganga
02164531-v,B,O,menjegil
02164531-v,B,O,terbeliak
02164531-v,B,O,tercengang
02164531-v,B,O,ternganga
02164694-v,B,O,mencandui
02164694-v,B,O,mengagumi
02164825-v,B,O,memikirkan
02164825-v,B,O,merenung
02164825-v,B,O,merenungkan
02164913-a,B,O,lemah
02165146-v,B,O,mengintai
02165146-v,B,O,mengintip
02165304-v,B,O,mengerling
02165304-v,B,O,mengintai
02165304-v,B,O,menoleh
02165304-v,B,Y,mengintip
02165304-v,B,Y,menjeling
02165318-a,B,O,ringan
02165432-a,B,O,cetek
02165432-a,B,O,dangkal
02165432-a,B,O,luaran
02165432-a,B,O,remeh
02165432-a,B,O,superfisial
02165543-v,B,O,memeriksa
02165543-v,B,O,memeriksai
02165543-v,B,O,meneliti
02165543-v,B,O,mengawal
02165543-v,B,O,menilik
02165543-v,B,O,menyelia
02165543-v,B,O,periksa
02165655-a,B,O,penting
02165655-a,B,O,signifikan
02166117-v,B,O,memeriksa
02166117-v,B,O,menyemak
02166248-v,B,O,mengabaikan
02166346-a,B,O,jujur
02166346-a,B,O,ringkas
02166361-v,B,O,mengabaikan
02166361-v,B,Y,pengabaian
02166460-v,B,O,belajar
02166460-v,B,O,bertafakur
02166460-v,B,O,melihat
02166460-v,B,O,memandang
02166460-v,B,O,membayangkan
02166460-v,B,O,membilang
02166460-v,B,O,membilangkan
02166460-v,B,O,memikirkan
02166460-v,B,O,mempelajari
02166460-v,B,O,mempertimbangkan
02166460-v,B,O,menelaah
02166460-v,B,O,meneliti
02166460-v,B,O,mengamati
02166460-v,B,O,menganggap
02166460-v,B,O,menghinap-hinap
02166460-v,B,O,mengira
02166460-v,B,O,mengkaji
02166460-v,B,O,menimbang
02166460-v,B,O,menimbangkan
02166460-v,B,O,menjangkakan
02166460-v,I,O,berpikir-pikir
02166460-v,I,O,menyangkakan
02166861-v,B,O,bermegah
02166861-v,B,O,bermegah-megah
02166861-v,B,O,seronok
02167052-v,B,O,melihat
02167052-v,B,O,memandang
02167571-v,B,O,memandu
02167571-v,B,O,mengintai
02167571-v,B,O,menjejak
02168070-v,B,O,juling
02168070-v,B,O,mengerling
02168070-v,B,O,menjeling
02168194-v,B,O,membutakan
02168194-v,B,O,menyilaukan
02168245-n,B,O,api-api
02168245-n,B,O,kelip-kelip
02168245-n,B,O,kunang-kunang
02168555-v,B,O,mengaburkan
02168555-v,B,O,menyilaukan
02168965-v,B,O,melihat
02168965-v,B,O,membidik
02168965-v,B,O,meneliti
02169119-v,B,O,memacak
02169119-v,B,O,membongkar
02169119-v,B,O,menyodok
02169119-v,B,O,risik
02169352-v,B,O,bertinjau-tinjauan
02169352-v,B,O,memantau
02169352-v,B,O,mematuhi
02169352-v,B,O,membelek
02169352-v,B,O,mencatat
02169352-v,B,O,mencerap
02169352-v,B,O,mengajuk
02169352-v,B,O,mengamati
02169352-v,B,O,mengawasi
02169352-v,B,O,meninjau
02169352-v,B,O,menonton
02169352-v,B,O,tinjau-meninjau
02169702-v,B,Y,dengar
02169702-v,B,Y,mendengar
02169891-v,B,Y,dengar
02169891-v,B,Y,layan
02170427-v,B,O,bergayut
02170427-v,B,O,bergayutan
02170427-v,B,O,menggandul
02170427-v,B,O,menggayuti
02170427-v,B,O,menyangkutkan
02171024-a,B,O,susunan
02171039-v,B,O,dengar
02171039-v,B,O,mendengar
02171664-v,B,O,berdecit
02171664-v,B,O,berderit
02171664-v,B,O,berkeriut
02171664-v,B,O,memekik
02171664-v,B,O,menciut
02171664-v,B,O,mendecit
02171664-v,I,O,berdenyit
02172127-v,B,O,menggeletuk
02172683-v,I,O,bergerincing
02172888-v,B,O,bergaung
02172888-v,B,O,bergema
02172888-v,B,O,mendengungkan
02173336-v,B,O,berdengking
02173336-v,B,O,berdesing
02173336-v,B,O,jerit
02173336-v,B,O,melangsi
02173336-v,B,O,melaung
02173336-v,B,O,memekik
02173336-v,B,O,menciar-ciar
02173336-v,B,O,mendengking
02173336-v,B,O,mengerik
02173336-v,B,O,menjerit
02173663-v,B,O,meledak
02173838-v,B,O,berdenting
02173967-v,B,O,berdenting
02174115-v,B,O,berdentang
02174115-v,B,O,berdentang-dentang
02174662-v,B,O,berdengut
02174830-v,B,O,berdebar
02174830-v,B,O,berdebar-debar
02174830-v,B,O,berdengap
02174830-v,B,O,berdenyut
02174830-v,B,O,membajau
02174830-v,B,O,membanat
02174830-v,B,O,membelasah
02174830-v,B,O,memenangi
02174830-v,B,O,memukul
02174830-v,B,O,menakol
02174830-v,B,O,mencemuk
02174830-v,B,O,mendebik
02174830-v,B,O,mendenyut
02174830-v,B,O,mengalahkan
02174830-v,I,O,menggenjot
02174896-a,B,O,jujur
02174896-a,B,O,mudah
02174896-a,B,O,ringkas
02175057-v,B,O,berdetar
02175057-v,B,O,mendetar
02175057-v,B,O,merentap
02175384-v,B,O,berdetus
02175384-v,B,O,menggeresek
02175384-v,I,O,menggerisik
02175578-v,B,O,berdebar
02175578-v,B,O,berdebar-debar
02175578-v,B,O,berdengap
02175578-v,B,O,berdenyut
02175578-v,B,O,berdetik
02175578-v,B,O,membajau
02175578-v,B,O,membanat
02175578-v,B,O,membelasah
02175578-v,B,O,memenangi
02175578-v,B,O,menabuh
02175578-v,B,O,menakol
02175578-v,B,O,mencemuk
02175578-v,B,O,mendebik
02175578-v,B,O,mendenyut
02175578-v,B,O,mengalahkan
02175578-v,I,O,menggenjot
02175958-v,B,O,berdengut
02175958-v,B,O,bergema
02175958-v,B,O,bergetar
02176178-a,B,O,runyam
02176178-a,B,O,ruwet
02176178-a,B,Y,kompleks
02176178-a,B,Y,rumit
02176268-v,B,O,berbahaya
02176268-v,B,O,berbunyi
02176268-v,B,O,berjalan
02176268-v,B,O,hidup
02176268-v,B,O,membahana
02176747-n,B,O,kelip-kelip
02176747-n,B,O,kunang-kunang
02176747-n,B,Y,api-api
02176841-a,B,O,berbelit-belit
02176841-a,B,O,berbelok-belok
02176841-a,B,O,berliku-liku
02176841-a,B,O,berselirat
02176841-a,B,O,kacau
02176841-a,B,O,kusut
02176841-a,B,O,perang
02176841-a,B,O,rumit
02177397-a,B,O,koloni
02177584-a,B,O,berbelit-belit
02177584-a,B,O,memalukan
02177755-a,B,O,gabungan
02177755-a,I,O,komposit
02177872-a,B,O,gabungan
02177976-v,B,O,bergerobok
02177976-v,B,O,menggerobok
02178340-v,B,O,meniup
02178340-v,B,O,tiup
02178628-a,B,O,berselirat
02178709-v,B,O,berdenting
02178709-v,B,O,berdesing
02178866-v,B,O,berketuk
